sexe,age,distance_parcourus_KM,nombre_heure_retard,travail,premiere_fois,nb_heure_travail_semaine,Tutorat,provenance,vehicule,vis_seul,etat_matrimonial,heure_moyenne_sommeil,Nom_cours,classe
1,32,2,0,1,1,7,1,0,0,0,0,8,Peripheriques et objets connectes,1
1,21,25,2,1,1,35,0,2,1,0,1,8,Intelligence artificielle 1,1
0,21,5,6,1,1,5,0,3,1,0,0,8,Espagnol,1
1,31,20,9,0,1,0,0,1,0,1,1,8,Peripheriques et objets connectes,1
0,24,25,1,0,0,14,1,4,0,1,1,4,Traitement du langage naturel,0
0,23,28,3,1,1,4,1,0,1,0,1,9,Traitement du langage naturel,1
1,21,11,23,0,0,21,0,1,0,0,0,6,Systemes d'exploitation,0
0,29,18,4,1,0,13,0,3,0,1,1,10,Structure de base de donnees,0
0,40,2,20,1,1,27,0,0,0,1,0,7,Programmation orientee objet,1
0,22,19,12,1,1,28,1,2,1,0,1,9,Mathematiques discretes,0
1,17,19,15,0,1,28,0,2,1,0,0,7,Traitement du langage naturel,0
1,37,24,4,1,1,2,0,4,0,0,0,7,Intelligence artificielle 1,1
0,38,27,3,1,0,1,0,4,1,0,1,6,Programmation orientee objet,1
1,22,22,10,1,1,11,0,0,1,1,0,8,Conception de bases de donnees,0
1,26,6,19,0,0,32,1,1,0,0,1,9,Application mobile 1,0
1,18,24,19,1,1,0,1,2,0,0,1,9,Conception de bases de donnees,0
0,33,13,7,1,0,10,0,2,1,0,0,6,Intelligence artificielle ethique,0
0,32,7,18,1,0,5,1,1,0,1,0,7,Philosophie 2,1
0,40,24,9,1,0,32,0,2,0,0,0,10,Machine Learning,0
1,26,21,3,1,0,31,1,2,1,1,0,10,Developpement web avance,1
1,34,3,21,0,0,24,1,1,1,0,0,6,Genie logiciel,0
0,28,3,9,0,0,32,1,2,1,1,0,5,Intelligence artificielle 1,1
1,23,3,5,0,0,17,0,1,0,0,0,6,Intelligence artificielle 2,0
0,27,13,10,0,0,27,0,3,1,0,1,8,Application mobile 2,0
0,31,26,14,1,0,10,0,2,0,0,0,4,Philosophie 2,0
1,29,25,1,1,0,35,0,1,1,0,0,8,Application mobile 2,0
1,26,10,15,0,1,17,1,2,0,0,0,4,Intelligence artificielle 2,0
0,23,14,24,1,1,7,0,4,1,1,0,9,Conception de bases de donnees,1
1,23,11,7,1,1,8,0,1,0,0,1,10,Application mobile 1,0
1,21,16,22,1,1,0,1,4,0,0,1,10,Fracais 2,1
0,35,21,6,0,0,8,1,1,0,0,0,10,Structure de base de donnees,1
0,19,17,8,1,1,6,0,0,0,1,1,9,Application mobile 1,0
0,38,26,13,1,1,9,0,3,1,0,1,8,Francais 1,0
0,39,14,10,1,1,8,0,0,1,1,1,8,Application mobile 2,0
0,27,17,15,1,0,16,0,1,1,1,0,9,Algorithmes avances,0
0,25,2,20,1,0,11,0,0,1,1,1,4,Application mobile 2,1
0,20,24,5,1,1,17,1,4,1,0,1,6,Application mobile 1,0
1,28,14,9,1,0,4,0,2,0,0,1,10,Francais 1,1
1,36,10,10,0,0,9,1,4,0,0,0,4,Machine Learning,0
0,30,10,2,0,1,26,1,3,0,0,1,9,Securite informatique,1
1,34,21,9,1,1,6,0,0,1,0,0,5,Genie logiciel,0
1,27,20,7,0,0,17,0,0,0,0,1,6,Philosophie 1,1
0,24,28,22,0,1,20,0,0,1,1,1,7,Espagnol,0
1,40,26,16,0,1,33,0,0,1,0,0,8,Philosophie 3,1
0,32,17,2,1,1,29,1,0,1,1,1,4,Application mobile 1,0
0,18,21,6,1,0,3,0,0,1,1,0,5,Mathematiques discretes,0
0,26,24,17,0,1,28,1,4,0,0,0,5,Intelligence artificielle 1,1
0,35,18,11,0,1,27,1,3,0,0,1,4,Francais 3,1
1,37,23,1,0,1,0,0,1,1,1,0,9,Traitement du langage naturel,1
0,29,13,13,1,0,10,0,4,1,0,0,7,Application mobile 2,1
1,24,14,18,0,0,15,1,3,1,0,1,9,Application mobile 2,0
0,27,23,4,1,1,29,0,0,1,0,0,8,Peripheriques et objets connectes,1
1,17,18,11,0,1,29,1,1,0,0,1,4,Philosophie 1,1
0,32,24,7,0,1,5,1,1,1,0,0,9,Big Data Analytics,0
1,30,11,1,1,0,9,1,4,1,0,0,6,Reseaux informatiques,0
0,25,25,14,1,1,27,1,3,0,0,1,4,Philosophie 1,0
0,36,1,9,1,0,22,0,3,0,1,0,5,Programmation orientee objet,1
0,30,29,16,1,1,3,0,0,1,0,0,6,Francais 3,1
0,31,29,7,1,1,29,1,2,1,0,1,7,Mathematiques discretes,0
1,25,23,4,1,1,17,1,3,0,0,1,7,Application mobile 2,0
1,39,18,20,1,0,13,0,0,0,0,1,5,Programmation orientee objet,1
1,34,30,5,0,0,25,0,1,1,0,1,8,Systemes d'exploitation,0
1,27,3,18,1,1,32,0,1,0,1,0,4,Intelligence artificielle 1,1
1,39,3,8,1,0,26,0,0,0,0,0,6,Philosophie 2,1
1,39,18,11,1,0,21,1,2,0,1,1,8,Traitement du langage naturel,1
0,26,19,14,0,1,10,0,0,0,0,0,4,Langages de programmation avances,0
0,25,9,6,0,0,27,1,3,1,1,0,4,Philosophie 3,1
1,17,3,23,1,0,13,0,1,0,1,0,8,Reseaux informatiques,1
1,21,23,22,0,0,23,1,2,0,1,0,8,Developpement web avance,0
1,18,8,7,0,0,14,0,0,1,0,0,4,Intelligence artificielle 1,0
1,32,26,12,1,1,26,0,3,0,1,0,4,Langages de programmation avances,1
0,23,14,13,1,0,16,0,4,0,1,0,10,Developpement web avance,1
1,17,16,3,1,0,32,1,2,0,1,1,6,Langages de programmation avances,1
0,30,23,13,1,0,8,1,0,1,1,1,9,Francais 3,0
1,29,28,8,1,0,2,0,1,1,1,0,4,Mathematiques discretes,0
1,17,30,25,0,0,8,0,2,0,0,1,10,Securite informatique,0
0,23,13,13,1,0,18,1,3,1,0,1,7,Big Data Analytics,0
0,22,29,2,0,1,10,0,2,0,1,0,5,Peripheriques et objets connectes,0
1,31,10,24,0,0,10,1,4,1,1,0,7,Intelligence artificielle ethique,1
0,24,1,16,0,0,23,1,3,1,1,0,10,Application mobile 1,1
0,39,27,7,1,0,30,0,2,1,1,1,7,Genie logiciel,0
1,38,4,10,1,0,20,0,0,0,0,1,4,Francais 3,1
0,20,23,19,1,0,25,0,3,1,1,0,5,Philosophie 2,1
0,26,26,1,1,1,17,1,2,1,1,1,8,Espagnol,0
1,19,27,0,0,0,19,0,2,0,0,0,4,Philosophie 3,1
0,21,2,24,0,1,27,1,0,1,0,1,6,Intelligence artificielle 2,1
0,18,27,0,1,1,22,1,1,0,0,1,8,Conception de bases de donnees,0
1,34,15,16,1,0,2,0,3,0,1,0,10,Francais 1,1
1,24,15,16,1,1,23,0,0,0,0,1,5,Traitement du langage naturel,1
0,24,12,6,1,1,4,1,0,0,0,0,9,Philosophie 1,1
0,31,20,6,0,0,18,0,0,0,1,0,10,Application mobile 1,1
0,38,24,19,1,1,15,0,4,1,0,1,8,Mathematiques discretes,1
0,23,20,23,1,0,35,0,4,1,0,1,7,Application mobile 1,1
1,20,3,19,0,1,15,1,3,0,1,0,5,Conception de bases de donnees,0
0,30,5,13,1,0,32,0,4,1,0,0,10,Intelligence artificielle 2,1
0,28,22,9,1,1,28,0,4,0,0,1,4,Anglais,1
1,25,26,22,1,0,27,0,3,0,1,1,6,Intelligence artificielle 1,0
1,40,10,15,1,1,21,0,1,1,0,0,7,Conception de bases de donnees,0
1,32,4,12,1,0,15,1,1,0,0,0,4,Francais 1,0
1,30,20,0,1,1,34,1,1,0,0,1,8,Intelligence artificielle 1,0
0,21,20,13,0,0,7,0,3,1,1,1,10,Anglais,0
0,27,23,15,1,0,12,1,1,1,0,0,8,Peripheriques et objets connectes,1
0,27,14,16,0,1,25,1,0,0,0,1,10,Mathematiques discretes,1
1,17,23,23,1,1,13,1,1,1,1,0,9,Peripheriques et objets connectes,1
0,39,22,0,1,0,18,1,2,0,0,1,5,Peripheriques et objets connectes,0
0,38,9,3,1,0,10,1,4,1,0,1,6,Mathematiques discretes,0
1,21,28,23,0,0,23,1,1,1,1,0,7,Intelligence artificielle ethique,0
1,37,8,9,1,1,17,0,0,1,0,0,9,Securite informatique,1
0,33,23,9,1,1,23,0,4,1,0,0,8,Machine Learning,1
1,28,17,13,0,0,20,0,1,1,1,1,9,Genie logiciel,1
0,27,24,13,1,1,26,0,1,0,0,0,5,Big Data Analytics,0
0,36,26,12,0,1,34,1,2,1,1,0,6,Francais 1,1
1,30,12,20,0,0,8,1,1,0,1,1,4,Conception de bases de donnees,0
0,23,5,13,1,1,10,1,1,1,0,0,8,Philosophie 1,0
0,20,24,19,0,0,24,0,3,1,1,0,4,Developpement web avance,0
1,17,14,3,0,0,6,0,3,1,1,1,8,Intelligence artificielle 2,1
0,32,19,20,1,0,12,1,2,1,0,1,7,Conception de bases de donnees,0
1,33,21,1,0,0,0,0,1,1,0,0,7,Securite informatique,0
0,37,13,2,0,0,28,1,1,1,1,0,7,Francais 3,0
0,31,9,10,0,0,34,1,2,0,1,1,10,Intelligence artificielle 1,1
1,39,30,20,1,1,22,1,0,0,1,0,9,Programmation orientee objet,1
1,30,10,1,1,1,5,0,1,1,1,1,5,Langages de programmation avances,1
0,21,13,6,1,1,8,0,0,0,1,1,10,Intelligence artificielle ethique,1
1,31,23,23,1,0,25,0,4,1,0,1,8,Securite informatique,0
1,33,20,17,1,1,29,0,1,0,0,1,6,Peripheriques et objets connectes,0
0,29,23,25,0,0,31,1,2,1,1,0,10,Systemes d'exploitation,1
0,30,26,8,0,1,26,1,1,1,0,1,5,Intelligence artificielle ethique,0
1,24,4,16,0,0,27,1,2,1,1,0,8,Programmation orientee objet,1
0,20,28,13,1,1,18,0,0,0,0,0,4,Intelligence artificielle 2,1
1,34,12,10,1,1,1,0,4,1,0,0,5,Reseaux informatiques,0
1,19,22,8,1,1,20,1,0,1,0,1,9,Philosophie 1,0
1,34,17,15,1,1,5,1,1,0,1,0,10,Fracais 2,1
1,32,29,11,1,1,25,1,2,1,0,0,8,Robotique,1
0,21,25,2,1,0,24,0,1,0,0,1,5,Traitement du langage naturel,1
1,33,10,12,1,0,31,1,0,1,0,0,5,Securite informatique,0
1,29,16,6,1,1,5,1,3,1,0,0,7,Mathematiques discretes,1
0,24,29,16,1,1,7,0,4,1,0,1,10,Francais 3,1
0,34,24,20,0,1,22,1,2,0,1,1,10,Intelligence artificielle ethique,0
0,22,24,0,1,0,9,1,2,0,1,0,7,Anglais,0
0,29,12,10,0,1,16,1,0,1,0,1,6,Philosophie 1,1
1,32,25,17,0,1,21,1,1,0,0,0,6,Intelligence artificielle 2,0
1,23,7,1,1,1,18,0,4,1,0,1,4,Peripheriques et objets connectes,1
1,24,1,14,1,1,3,1,2,1,0,1,4,Espagnol,1
0,23,28,22,0,1,19,1,4,0,1,1,7,Big Data Analytics,0
0,23,28,14,0,0,18,0,0,1,0,1,7,Systemes d'exploitation,1
1,32,3,24,0,1,34,0,4,0,0,1,9,Espagnol,0
0,26,12,10,1,1,19,0,1,1,1,0,7,Machine Learning,1
1,17,30,6,0,0,15,1,4,1,1,0,4,Intelligence artificielle ethique,1
0,19,29,3,0,0,15,0,0,1,1,1,8,Traitement du langage naturel,0
0,25,11,24,0,0,27,1,4,1,0,1,4,Intelligence artificielle ethique,1
1,33,15,7,0,1,17,1,0,0,0,0,10,Philosophie 2,0
1,23,5,21,0,0,6,0,4,1,0,0,5,Intelligence artificielle ethique,1
0,22,13,8,0,0,31,1,3,1,0,1,9,Developpement web avance,0
0,18,27,11,1,1,23,1,4,1,0,0,8,Francais 3,0
1,34,20,9,1,0,0,1,2,0,0,0,4,Peripheriques et objets connectes,0
0,27,27,22,0,0,8,1,0,1,0,1,4,Programmation orientee objet,1
1,28,7,0,0,1,25,0,0,1,1,1,8,Intelligence artificielle 1,1
1,17,16,3,0,1,10,1,2,0,0,0,8,Traitement du langage naturel,1
1,24,16,11,1,1,20,1,2,1,1,1,8,Big Data Analytics,1
0,31,13,19,1,1,8,0,2,1,0,0,8,Application mobile 2,0
1,36,8,3,1,1,21,0,3,0,1,1,7,Algorithmes avances,1
1,17,22,11,0,0,1,0,2,1,1,0,8,Francais 1,1
1,33,11,2,1,1,32,1,0,1,1,0,8,Espagnol,1
0,20,18,6,1,1,20,0,1,0,0,1,7,Intelligence artificielle ethique,0
0,21,4,24,0,0,7,1,3,1,0,0,4,Algorithmes avances,0
0,20,20,8,1,1,20,1,4,0,0,0,7,Conception de bases de donnees,0
0,35,23,7,1,0,25,1,1,0,0,1,4,Intelligence artificielle 1,1
1,23,8,21,1,1,18,1,4,0,1,1,6,Genie logiciel,1
1,25,11,11,0,1,19,1,3,1,1,1,9,Philosophie 3,1
1,30,9,2,1,0,11,1,2,1,1,1,5,Conception de bases de donnees,0
0,17,19,11,0,1,9,0,3,1,0,1,5,Fracais 2,0
0,23,25,8,0,1,16,0,3,0,1,1,9,Peripheriques et objets connectes,1
0,32,19,23,0,0,26,1,3,0,0,0,8,Algorithmes avances,1
1,35,2,9,0,0,18,0,0,1,0,0,6,Philosophie 3,0
0,27,11,6,0,1,13,1,1,1,1,1,6,Anglais,1
1,22,15,6,0,1,5,0,3,0,1,0,9,Philosophie 1,0
1,31,10,2,0,1,9,0,2,0,1,0,8,Application mobile 1,0
0,38,24,9,1,0,28,0,3,0,0,1,6,Securite informatique,1
0,33,4,3,1,1,24,0,2,0,0,1,10,Mathematiques discretes,0
1,27,6,11,1,0,10,0,4,0,1,1,9,Algorithmes avances,0
0,17,25,6,1,0,28,1,1,1,0,0,8,Francais 1,0
1,27,17,15,0,0,26,1,0,1,1,0,4,Machine Learning,1
0,19,30,1,0,0,18,1,2,0,1,0,7,Fracais 2,0
0,38,28,6,1,1,4,0,1,1,1,0,4,Philosophie 2,1
0,36,15,3,0,0,14,0,1,0,1,0,10,Conception de bases de donnees,0
1,39,14,19,1,0,34,0,2,0,0,1,6,Genie logiciel,1
1,18,6,8,1,1,4,0,3,0,0,0,5,Intelligence artificielle 2,0
0,33,12,21,0,0,18,0,4,0,0,1,10,Conception de bases de donnees,0
1,37,11,4,0,0,7,0,1,1,1,0,10,Intelligence artificielle ethique,1
1,20,6,18,1,0,9,1,4,1,0,0,4,Securite informatique,0
1,37,20,5,0,0,26,1,4,0,1,1,9,Developpement web avance,1
0,39,22,0,1,1,4,1,4,0,0,1,7,Peripheriques et objets connectes,1
1,31,5,22,1,1,3,0,2,0,0,0,4,Philosophie 2,0
0,38,29,11,1,1,25,1,4,0,1,1,6,Anglais,1
1,17,28,13,1,0,5,0,2,0,0,0,7,Philosophie 2,0
0,30,29,3,0,0,18,1,2,1,1,1,8,Robotique,0
0,26,25,13,1,0,32,1,4,0,0,1,10,Securite informatique,1
1,19,12,25,0,0,4,1,1,0,0,1,6,Langages de programmation avances,1
1,30,15,22,0,0,16,0,3,1,0,0,4,Conception de bases de donnees,0
1,30,29,23,0,1,15,1,4,0,1,0,4,Algorithmes avances,0
1,36,8,17,1,1,32,0,0,1,1,0,7,Traitement du langage naturel,1
1,27,26,12,0,1,31,0,0,0,0,0,5,Robotique,1
0,30,22,14,0,1,13,1,0,1,1,1,6,Robotique,1
0,25,7,19,1,0,17,0,2,0,0,1,8,Langages de programmation avances,0
1,38,11,24,0,1,5,0,4,0,1,1,10,Anglais,1
1,37,22,13,1,1,19,1,3,1,1,1,10,Intelligence artificielle 1,0
1,29,13,2,0,0,2,0,4,0,1,1,10,Intelligence artificielle 2,0
1,34,4,8,0,1,24,0,2,0,0,1,4,Programmation orientee objet,1
1,39,25,22,1,0,34,1,4,1,1,0,4,Programmation orientee objet,0
1,17,22,3,1,1,23,1,2,0,0,0,7,Systemes d'exploitation,0
1,25,18,1,0,0,23,1,3,0,1,1,6,Application mobile 2,1
0,35,7,4,1,1,0,1,4,1,0,1,8,Conception de bases de donnees,0
1,20,18,5,0,1,23,1,2,1,0,1,8,Securite informatique,1
1,29,2,3,0,0,27,1,0,1,0,1,7,Espagnol,0
0,36,15,19,0,1,29,1,4,1,0,1,8,Peripheriques et objets connectes,0
1,25,15,20,1,0,9,1,0,0,1,1,6,Application mobile 1,0
0,20,9,24,0,1,10,0,1,1,1,0,4,Philosophie 3,1
0,28,28,14,1,0,13,1,4,1,0,0,5,Langages de programmation avances,0
1,35,10,13,0,0,19,1,4,1,1,1,6,Philosophie 2,0
0,21,30,19,1,0,13,0,2,0,1,0,7,Genie logiciel,1
1,19,22,19,0,0,19,1,3,0,0,1,4,Structure de base de donnees,1
0,20,14,3,1,1,27,0,4,0,0,0,10,Application mobile 1,1
1,27,10,5,0,0,24,1,2,1,0,1,5,Structure de base de donnees,1
0,33,19,12,0,0,2,0,3,0,1,1,6,Conception de bases de donnees,0
1,35,12,3,1,1,22,1,4,0,0,1,9,Robotique,0
1,33,21,2,0,1,15,1,1,1,0,0,8,Peripheriques et objets connectes,0
0,36,15,20,0,0,8,0,2,1,1,0,5,Securite informatique,0
1,30,18,12,1,0,29,1,2,1,1,1,9,Genie logiciel,0
1,29,24,17,0,0,14,0,2,0,1,0,9,Philosophie 2,1
1,33,26,12,0,0,25,0,4,0,1,0,8,Genie logiciel,0
0,26,2,1,0,0,12,1,3,1,1,0,6,Langages de programmation avances,0
1,23,24,5,1,1,7,0,4,0,0,0,6,Application mobile 1,0
1,18,12,7,0,0,22,0,2,1,0,0,9,Anglais,0
0,23,18,16,1,1,8,1,3,0,0,1,7,Peripheriques et objets connectes,1
0,17,5,3,0,0,6,1,3,0,1,1,6,Programmation orientee objet,0
0,31,5,17,0,0,18,0,2,1,0,1,10,Algorithmes avances,0
0,22,10,4,0,1,19,0,1,1,0,0,10,Genie logiciel,1
0,34,14,8,1,0,28,0,2,0,0,0,8,Intelligence artificielle 2,0
1,29,15,14,1,1,8,0,3,1,1,1,9,Intelligence artificielle ethique,1
1,31,23,11,0,1,28,0,1,0,0,0,4,Conception de bases de donnees,1
1,30,29,13,1,1,27,1,3,0,1,1,7,Philosophie 2,1
1,17,26,18,0,0,20,0,1,1,1,0,7,Algorithmes avances,1
0,36,13,6,0,0,32,0,4,0,1,1,8,Conception de bases de donnees,1
1,27,15,2,1,0,23,1,1,0,0,1,8,Programmation orientee objet,1
1,36,5,12,1,1,8,1,2,0,0,1,7,Conception de bases de donnees,0
1,28,23,11,1,0,9,0,3,0,0,1,6,Intelligence artificielle 2,1
0,34,18,25,0,1,20,0,0,1,1,1,5,Conception de bases de donnees,1
1,20,16,1,0,0,18,1,4,1,0,0,5,Algorithmes avances,1
1,38,10,18,1,1,26,1,3,0,0,0,6,Algorithmes avances,0
1,35,8,15,1,0,28,1,1,0,0,1,4,Philosophie 2,1
1,35,22,5,1,0,21,1,1,1,0,1,4,Application mobile 2,1
0,20,18,15,1,0,19,1,4,0,1,0,5,Intelligence artificielle 1,0
0,21,21,15,0,1,23,1,2,1,1,0,10,Langages de programmation avances,0
1,32,5,9,0,0,0,1,1,0,0,1,7,Fracais 2,1
1,18,13,2,0,0,25,1,1,0,0,0,8,Fracais 2,1
1,32,23,17,1,1,30,1,3,0,0,0,4,Langages de programmation avances,0
0,27,2,17,0,1,10,0,4,1,1,0,7,Philosophie 2,1
0,40,6,0,1,0,9,1,4,0,1,0,6,Philosophie 1,1
0,19,19,3,0,1,22,1,1,0,1,0,9,Francais 1,1
1,18,1,1,0,1,28,0,2,1,1,0,8,Structure de base de donnees,0
1,36,19,21,1,1,6,1,1,1,0,0,5,Algorithmes avances,0
0,18,4,7,1,0,17,0,4,1,1,1,5,Machine Learning,0
1,34,18,0,0,1,14,0,0,1,0,1,10,Structure de base de donnees,0
0,39,6,19,1,0,29,0,2,1,0,1,9,Philosophie 1,1
1,18,12,22,1,0,18,0,2,1,1,1,7,Application mobile 1,0
0,31,17,13,1,0,29,1,2,0,1,1,10,Philosophie 3,0
0,29,8,9,0,1,21,0,3,1,1,1,4,Traitement du langage naturel,1
0,37,23,22,0,1,5,0,1,1,1,1,7,Developpement web avance,1
0,23,27,23,1,1,8,0,4,0,1,1,6,Programmation orientee objet,0
0,36,4,3,1,1,32,1,0,0,0,1,7,Langages de programmation avances,0
1,19,18,5,0,1,7,0,4,1,0,0,5,Mathematiques discretes,0
1,17,9,6,1,1,25,0,2,1,0,1,4,Developpement web avance,0
0,38,10,20,1,1,20,0,2,0,1,1,7,Anglais,1
1,31,24,13,0,1,30,1,2,0,0,0,10,Mathematiques discretes,1
0,21,28,11,0,1,19,0,2,0,1,1,7,Big Data Analytics,0
0,40,16,24,1,0,9,1,4,1,0,1,5,Application mobile 2,0
0,35,16,20,0,1,14,0,3,0,0,0,4,Algorithmes avances,1
1,37,14,10,0,0,8,1,0,1,1,1,5,Application mobile 2,0
0,26,8,1,1,1,30,0,0,0,1,1,9,Structure de base de donnees,0
1,32,19,21,1,1,20,1,0,0,1,0,8,Mathematiques discretes,1
0,37,5,7,1,0,2,0,4,1,0,0,10,Reseaux informatiques,0
1,34,19,21,1,1,22,1,4,1,1,1,4,Securite informatique,1
0,27,4,22,0,0,33,0,1,1,0,0,6,Securite informatique,0
1,29,6,20,0,1,16,0,1,0,1,1,5,Structure de base de donnees,1
1,27,3,16,1,0,27,0,0,1,0,0,4,Traitement du langage naturel,1
0,17,12,22,1,0,22,0,4,0,0,0,8,Francais 3,1
1,28,1,12,1,1,21,1,1,1,0,0,4,Philosophie 3,0
0,28,1,3,0,1,33,1,0,0,1,1,4,Traitement du langage naturel,0
1,19,25,20,0,0,32,0,0,0,0,1,8,Big Data Analytics,1
1,19,2,21,0,0,35,1,0,1,1,1,8,Philosophie 1,1
1,37,27,20,1,0,31,0,1,1,1,1,7,Francais 1,0
1,40,4,1,0,1,35,0,4,1,1,1,5,Application mobile 2,0
1,29,10,9,0,0,17,1,3,1,0,0,10,Robotique,1
0,37,14,22,0,0,2,0,3,0,0,0,4,Intelligence artificielle ethique,0
1,39,26,9,0,0,17,1,3,0,0,0,4,Genie logiciel,1
1,31,2,14,1,0,23,0,4,0,1,0,6,Francais 1,1
1,17,24,0,0,1,19,1,3,1,1,0,6,Intelligence artificielle 1,0
1,17,22,9,0,1,28,0,4,1,0,1,7,Systemes d'exploitation,0
1,23,10,20,0,1,15,0,3,1,0,1,6,Securite informatique,1
1,34,24,0,0,0,5,1,1,1,0,0,8,Francais 3,0
0,33,14,12,1,0,6,0,1,0,0,0,4,Traitement du langage naturel,0
0,27,6,19,0,1,30,1,2,1,0,0,10,Structure de base de donnees,0
1,30,11,19,1,0,24,1,2,0,0,0,9,Mathematiques discretes,0
1,26,8,8,0,0,34,0,1,1,0,0,10,Application mobile 1,1
1,31,30,14,0,1,14,0,2,0,0,1,4,Anglais,1
1,31,30,18,1,0,24,0,1,1,0,0,6,Application mobile 2,0
0,39,16,11,1,0,2,1,1,1,0,0,9,Mathematiques discretes,1
1,24,3,25,0,1,16,0,3,1,1,0,8,Fracais 2,0
0,17,16,25,0,1,15,1,2,0,0,0,8,Developpement web avance,1
0,17,17,10,0,1,35,0,3,1,1,1,6,Francais 1,1
1,32,16,23,0,1,3,0,2,0,1,0,10,Intelligence artificielle ethique,0
1,26,7,5,1,0,17,1,3,1,1,0,5,Application mobile 1,0
1,40,4,19,0,1,20,1,2,1,1,1,9,Application mobile 1,0
0,26,2,20,1,0,18,0,3,0,0,0,7,Francais 1,1
0,20,18,23,1,0,14,1,3,1,0,1,8,Application mobile 2,0
1,26,27,17,0,1,35,0,2,1,0,1,9,Philosophie 3,0
1,30,7,4,1,0,3,1,3,0,0,1,8,Langages de programmation avances,1
0,24,27,9,1,0,25,0,3,1,1,1,6,Francais 1,1
0,26,5,5,0,0,26,1,3,0,0,1,8,Programmation orientee objet,0
1,29,19,7,0,1,19,0,0,1,1,0,10,Programmation orientee objet,1
0,34,22,5,0,1,25,0,0,0,0,0,5,Structure de base de donnees,1
1,30,27,16,0,1,9,0,4,1,0,1,8,Intelligence artificielle ethique,0
1,33,15,22,0,1,26,0,0,1,1,1,7,Conception de bases de donnees,0
0,28,16,24,1,0,5,0,4,0,0,1,6,Traitement du langage naturel,1
1,19,27,24,0,0,8,1,4,1,0,1,4,Structure de base de donnees,0
1,37,30,21,0,1,30,0,1,1,0,0,5,Machine Learning,1
0,34,30,12,1,1,5,0,0,1,1,0,8,Structure de base de donnees,0
1,38,13,4,1,1,35,0,3,1,1,1,9,Francais 3,1
1,36,17,6,0,1,9,1,4,1,1,0,5,Intelligence artificielle 2,1
1,38,21,15,0,0,1,1,1,0,0,0,10,Francais 3,1
1,32,14,1,0,1,4,0,3,0,0,1,9,Espagnol,0
0,36,9,24,1,0,25,1,3,0,0,0,10,Systemes d'exploitation,1
1,30,27,11,1,1,11,0,0,0,1,0,7,Conception de bases de donnees,0
1,18,27,25,0,0,25,1,3,0,0,1,5,Francais 1,1
1,17,7,2,0,1,2,0,3,0,0,1,7,Securite informatique,1
1,28,11,1,0,0,1,1,3,1,0,1,8,Francais 1,0
0,28,5,19,1,0,32,0,4,0,1,1,8,Intelligence artificielle 1,1
0,40,19,21,1,0,15,1,1,0,0,1,5,Intelligence artificielle 2,1
0,17,30,23,1,0,30,1,1,0,1,1,7,Application mobile 1,0
1,27,11,3,1,1,12,0,2,1,0,0,8,Application mobile 2,0
0,19,19,15,1,1,32,1,2,0,0,0,10,Structure de base de donnees,1
0,30,14,14,1,0,11,1,0,1,1,1,4,Reseaux informatiques,1
1,25,9,22,1,0,27,0,2,1,0,1,7,Espagnol,1
1,29,24,7,1,0,14,0,0,1,1,0,8,Programmation orientee objet,1
0,39,15,4,1,1,25,1,1,0,0,1,9,Algorithmes avances,1
1,21,12,15,0,0,32,0,1,0,0,0,9,Programmation orientee objet,1
0,31,16,19,0,1,24,1,0,0,0,0,9,Francais 3,1
0,18,30,13,1,1,18,0,0,1,1,0,6,Big Data Analytics,1
0,29,14,10,1,1,4,1,1,1,0,0,7,Espagnol,0
1,24,20,13,0,0,1,1,0,0,0,1,8,Traitement du langage naturel,0
0,24,17,21,1,1,1,0,1,1,0,1,8,Peripheriques et objets connectes,1
0,34,6,6,1,1,9,0,1,1,1,0,9,Algorithmes avances,1
1,33,20,19,1,1,22,0,0,1,1,0,4,Fracais 2,0
1,39,11,20,1,0,34,1,1,1,0,1,4,Machine Learning,0
1,25,30,24,1,0,11,0,0,0,1,0,7,Big Data Analytics,0
0,35,11,16,0,0,32,0,0,1,1,1,5,Structure de base de donnees,0
0,20,14,16,0,0,20,0,4,0,1,1,7,Langages de programmation avances,1
1,28,19,17,1,0,0,0,1,1,0,1,6,Big Data Analytics,0
1,19,7,4,0,0,18,0,4,0,0,0,4,Application mobile 1,1
1,33,1,3,1,1,34,0,0,0,0,1,7,Machine Learning,1
1,17,2,13,0,1,3,0,1,1,1,1,6,Algorithmes avances,0
1,32,15,17,1,0,14,1,2,1,1,0,7,Francais 1,0
0,38,3,24,1,0,15,0,1,0,1,0,9,Machine Learning,1
0,18,20,24,0,0,14,1,3,0,0,1,9,Langages de programmation avances,0
0,25,4,22,0,0,32,1,2,0,1,0,7,Mathematiques discretes,1
1,28,20,13,1,0,26,0,2,1,0,0,7,Application mobile 1,0
0,29,7,3,0,1,15,1,1,1,1,1,8,Algorithmes avances,0
1,18,25,5,1,1,7,1,2,0,1,0,8,Intelligence artificielle 1,0
0,22,30,7,0,0,30,0,1,0,0,1,5,Philosophie 3,0
0,23,1,15,0,0,29,0,4,0,0,1,9,Machine Learning,0
0,25,25,13,0,1,8,1,2,0,0,1,6,Algorithmes avances,0
1,27,11,10,1,0,24,1,0,0,1,0,10,Intelligence artificielle 2,0
0,35,18,6,0,1,19,0,3,1,1,1,10,Philosophie 3,0
0,38,6,10,0,1,35,1,1,1,1,1,5,Algorithmes avances,1
